Comp_ID,ES_ID,Study_ID,FirstAuthor,Year,Journal,Volume,Species_ID,CommonName,Genus,Species,animal,Model,Strain,Sex,Repro,FoodSched,Type,AL,CV1,Prots1,Carbs1,Fats1,Intake,CI1,Age1,N1,LT25contr,LT50contr,LT75contr,CR,CV2,c_nCR,c_CR,CI2,c_aCR,Prots2,Carbs2,Fats2,Age2,N2,Page,Prots,PD25,PD50,PD75,c_LT25_logHR,c_LT25_varlogHR,c_LT50_logHR,c_LT50_varlogHR,c_LT75_logHR,c_LT75_varlogHR,c_LT2550_logHR,c_LT2550_varlogHR,c_LT5075_logHR,c_LT5075_varlogHR,c_all_logHR,c_all_varlogHR,Notes_control,Notes_treatment
Comp0560,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.5,64.98,0.49,0.49,,,6.4,93.6,0,25,54,0.543478261,0.032,6.01,6.63,6.63,-1.225,0.239,-1.532,0.131,-1.675,0.091,-2.155,0.293,-2.867,0.326,-1.995,0.094,treatments without Resveratrol,
Comp0561,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.5,63.55,0.48,0.48,,,16.4,83.6,0,25,54,0.543478261,0.082,8.48,13.43,18.02,-0.987,0.221,-1.153,0.117,-1.225,0.08,-1.553,0.25,-2.063,0.27,-1.498,0.082,treatments without Resveratrol,
Comp0562,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.25,32.97,0.25,0.25,,,0,100,0,25,54,0.543478261,0,5.3,14.48,40.28,-1.3,0.244,-1.102,0.115,-0.602,0.064,-1.174,0.22,-0.529,0.157,-0.934,0.067,treatments without Resveratrol,
Comp0563,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.25,327.8,0.25,0.25,,,2.8,97.2,0,25,54,0.543478261,0.014,6.01,10.25,16.96,-1.225,0.239,-1.32,0.123,-1.262,0.081,-1.666,0.257,-1.874,0.254,-1.58,0.083,treatments without Resveratrol,
Comp0564,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.25,324.9,0.25,0.25,,,7,93,0,25,54,0.543478261,0.035,14.48,16.61,18.73,-0.533,0.188,-1.003,0.111,-1.201,0.079,-1.825,0.274,-2.334,0.291,-1.411,0.081,treatments without Resveratrol,
Comp0565,Exp0288,Paper187,Zou,2009,EXP GERONTOL,44,Spp025,MexicanFruitFly,Anastrepha,ludens,Anastrepha_ludens,0,WT_mexfly,F,1,D,CNM,0,131.88,0,100,0,0,,25,54,21,30.72,40.83,0.25,317.7,0.24,0.24,,,17.5,82.5,0,25,54,0.543478261,0.0875,29.68,32.15,34.99,0.171,0.135,-0.435,0.09,-0.728,0.067,-1.578,0.27,-1.939,0.272,-0.793,0.068,treatments without Resveratrol,
Comp0415,Exp0232,Paper160,Stemberger,1990,LIMNOL OCEANOGR,35,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.04262,28.4,36.8,34.8,1,0.002383,0.1,10,5.14,6,6.95,0.1,0,0.09,0.25,0,0.25,28.4,36.8,34.8,0.1,10,0.019083969,0.284,19.72,39.78,63.35,-0.236,0.894,-0.228,0.446,-0.168,0.289,-0.288,0.889,-0.246,0.831,-0.257,0.29,"control - 15 ug/ml, long-spined morph","1.5 ug/ml, long-spined morph"
Comp0416,Exp0232,Paper160,Stemberger,1990,LIMNOL OCEANOGR,35,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.04262,28.4,36.8,34.8,1,0.002383,0.1,10,5.14,6,6.95,0,0,0.03,0.07,0,0.07,28.4,36.8,34.8,0.1,10,0.019083969,0.284,50,72.53,91.91,0.667,0.533,0.368,0.326,0.203,0.24,0.308,0.877,0.359,0.985,0.488,0.248,"control - 15 ug/ml, long-spined morph","0.4 ug/ml, long-spined morph"
Comp0417,Exp0233,Paper160,Stemberger,1990,LIMNOL OCEANOGR,35,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.04262,28.4,36.8,34.8,1,0.002383,0.1,10,4.21,5.73,6.76,0.1,0,0.09,0.25,0,0.25,28.4,36.8,34.8,0.1,10,0.023201856,0.284,13.5,32,51.05,-0.597,1.039,-0.439,0.488,-0.38,0.317,-0.444,0.924,-0.589,0.93,-0.541,0.321,"control - 15 ug/ml, short-spined morph","1.5 ug/ml, short-spined morph"
Comp0418,Exp0233,Paper160,Stemberger,1990,LIMNOL OCEANOGR,35,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.04262,28.4,36.8,34.8,1,0.002383,0.1,10,4.21,5.73,6.76,0,0,0.03,0.07,0,0.07,28.4,36.8,34.8,0.1,10,0.023201856,0.284,27.11,53.52,77.46,0.081,0.768,0.068,0.386,0.032,0.262,0.083,0.778,0.03,0.818,0.065,0.262,"control - 15 ug/ml, short-spined morph","0.4 ug/ml, short-spined morph"
Comp0446,Exp0243,Paper164,Kirk,2001,J GERONTOL A-BIOL,56,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.5,56,7.23,8.69,9.96,0.29,0.01,0.5,0.5,,,28.4,36.8,34.8,0.5,56,0.064683053,0.284,31.09,75.61,79.51,0.217,0.127,0.408,0.057,0.058,0.046,0.647,0.103,-0.875,0.28,0.231,0.047,control - 8ug/ml,4 ug/ml
Comp0447,Exp0243,Paper164,Kirk,2001,J GERONTOL A-BIOL,56,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.5,56,7.23,8.69,9.96,0.14,0.01,0.25,0.25,,,28.4,36.8,34.8,0.5,56,0.064683053,0.284,68.2,81.62,89.75,0.927,0.077,0.48,0.054,0.179,0.043,0.247,0.222,-0.119,0.274,0.603,0.047,control - 8ug/ml,2 ug/ml
Comp0448,Exp0243,Paper164,Kirk,2001,J GERONTOL A-BIOL,56,Spp026,Brachionus,Brachionus,calyciflorus,Brachionus_calyciflorus,0,WT_brachionus,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.5,56,7.23,8.69,9.96,0.07,0,0.12,0.12,,,28.4,36.8,34.8,0.5,56,0.064683053,0.284,98.23,100,100,1.189,0.058,0.667,0.048,,,1.912,2.962,,,1.202,0.057,control - 8ug/ml,1 ug/ml
Comp0419,Exp0234,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.8,3.8,4.3,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.034482759,0.284,5,25,45,-1.333,1.333,-0.667,0.533,-0.5,0.333,-0.464,0.901,-0.648,0.926,-0.753,0.34,"fed Chlamydomonas reinhardti, control - food level IV",food level III
Comp0420,Exp0234,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.8,3.8,4.3,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.034482759,0.284,25,40,51,0,0.8,-0.222,0.444,-0.381,0.317,-0.5,1,-0.968,1.12,-0.434,0.318,"fed Chlamydomonas reinhardti, control - food level IV",food level II
Comp0421,Exp0234,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.8,3.8,4.3,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.034482759,0.284,25,49,60,0,0.8,-0.02,0.404,-0.222,0.296,-0.041,0.816,-0.798,1.111,-0.228,0.296,"fed Chlamydomonas reinhardti, control - food level IV",food level I
Comp0422,Exp0235,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.5,4.3,4.9,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.038461538,0.284,15,60,75,-0.5,1,0.182,0.364,0,0.267,0.448,0.574,-0.281,1.013,0.001,0.268,"fed Euglena gracilis, control - food level IV",food level III
Comp0423,Exp0235,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.5,4.3,4.9,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.038461538,0.284,25,40,48,0,0.8,-0.222,0.444,-0.439,0.325,-0.5,1,-1.222,1.222,-0.489,0.326,"fed Euglena gracilis, control - food level IV",food level II
Comp0424,Exp0235,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.5,4.3,4.9,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.038461538,0.284,40,52,70,0.462,0.615,0.039,0.392,-0.069,0.276,-0.486,1.095,-0.285,0.931,0,0.277,"fed Euglena gracilis, control - food level IV",food level I
Comp0425,Exp0236,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.2,3.8,4.4,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.043478261,0.284,5,45,78,-1.333,1.333,-0.105,0.421,0.039,0.261,0.229,0.624,0.181,0.691,-0.098,0.263,"fed Euglena geniculata, control - food level IV",food level III
Comp0426,Exp0236,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.2,3.8,4.4,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.043478261,0.284,5,35,45,-1.333,1.333,-0.353,0.471,-0.5,0.333,-0.054,0.737,-1.137,1.163,-0.692,0.337,"fed Euglena geniculata, control - food level IV",food level II
Comp0427,Exp0236,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Young_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,2.2,3.8,4.4,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.043478261,0.284,10,30,35,-0.857,1.143,-0.5,0.5,-0.727,0.364,-0.407,0.896,-1.714,1.371,-0.902,0.368,"fed Euglena geniculata, control - food level IV",food level I
Comp0428,Exp0237,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.45,2.8,4.7,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.181818182,0.284,25,45,93,0,0.8,-0.105,0.421,0.214,0.238,-0.222,0.889,0.536,0.549,0.173,0.238,"fed Chlamydomonas reinhardti, control - food level IV",food level III
Comp0429,Exp0237,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.45,2.8,4.7,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.181818182,0.284,10,40,75,-0.857,1.143,-0.222,0.444,0,0.267,0,0.733,0.153,0.672,-0.14,0.268,"fed Chlamydomonas reinhardti, control - food level IV",food level II
Comp0430,Exp0237,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.45,2.8,4.7,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.181818182,0.284,30,45,85,0.182,0.727,-0.105,0.421,0.125,0.25,-0.432,1.001,0.367,0.617,0.104,0.25,"fed Chlamydomonas reinhardti, control - food level IV",food level I
Comp0431,Exp0238,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.7,2.2,2.7,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.125,0.284,25,45,65,0,0.8,-0.105,0.421,-0.143,0.286,-0.222,0.889,-0.318,0.891,-0.174,0.286,"fed Euglena gracilis, control - food level IV",food level III
Comp0432,Exp0238,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.7,2.2,2.7,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.125,0.284,25,35,45,0,0.8,-0.353,0.471,-0.5,0.333,-0.857,1.143,-1.137,1.163,-0.579,0.335,"fed Euglena gracilis, control - food level IV",food level II
Comp0433,Exp0238,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.7,2.2,2.7,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.125,0.284,30,45,60,0.182,0.727,-0.105,0.421,-0.222,0.296,-0.432,1.001,-0.597,1.002,-0.23,0.297,"fed Euglena gracilis, control - food level IV",food level I
Comp0434,Exp0239,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.3,2.2,3,0.33,0.05,0.33,0.71,0.03,0.71,28.4,36.8,34.8,0.1,10,0.25,0.284,20,30,45,-0.222,0.889,-0.5,0.5,-0.5,0.333,-0.923,1.144,-0.857,1.029,-0.636,0.337,"fed Euglena geniculata, control - food level IV",food level III
Comp0435,Exp0239,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.3,2.2,3,0.1,0.01,0.1,0.27,0.01,0.27,28.4,36.8,34.8,0.1,10,0.25,0.284,5,40,45,-1.333,1.333,-0.222,0.444,-0.5,0.333,0.099,0.676,-1.528,1.344,-0.669,0.336,"fed Euglena geniculata, control - food level IV",food level II
Comp0436,Exp0239,Paper161,King,1967,ECOLOGY,48,Spp027,Euchlanis,Euchlanis,dilatata,Euchlanis_dilatata,0,WT_Old_orthoclone,F,1,D,FC,0,0.140589,28.4,36.8,34.8,1,0.03846,0.1,10,0.3,2.2,3,0.03,0,0.03,0.12,0,0.12,28.4,36.8,34.8,0.1,10,0.25,0.284,5,50,52,-1.333,1.333,0,0.4,-0.362,0.315,0.341,0.579,-1.704,1.481,-0.496,0.317,"fed Euglena geniculata, control - food level IV",food level I
Comp0437,Exp0240,Paper162,Robertson,1981,ECOLOGY,62,Spp028,Asplanchna,Asplanchna,girodi,Asplanchna_girodi,0,WT_asplanchna,F,1,D,FC,0,0.000000813,48.3,17.3,34.4,0,,0.16,40,5.23,6.1,6.91,0.08,0,0.08,0.08,,,48.3,17.3,34.4,0.16,40,0.029684601,0.483,0,0,0,-2,0.4,-2,0.2,-2,0.133,,,,,-2,0.4,control - 240-L,240-0
Comp0438,Exp0240,Paper162,Robertson,1981,ECOLOGY,62,Spp028,Asplanchna,Asplanchna,girodi,Asplanchna_girodi,0,WT_asplanchna,F,1,D,FC,0,0.000000813,48.3,17.3,34.4,0,,0.16,40,5.23,6.1,6.91,0.08,0,0.08,0.08,,,48.3,17.3,34.4,1,40,0.099827883,0.483,8.45,11.6,13.73,-0.99,0.299,-1.247,0.162,-1.381,0.113,-1.769,0.359,-2.428,0.399,-1.658,0.116,control - 240-L,240-1
Comp0439,Exp0240,Paper162,Robertson,1981,ECOLOGY,62,Spp028,Asplanchna,Asplanchna,girodi,Asplanchna_girodi,0,WT_asplanchna,F,1,D,FC,0,0.000000813,48.3,17.3,34.4,0,,0.16,40,5.23,6.1,6.91,0.08,0,0.08,0.08,,,48.3,17.3,34.4,2,40,0.171156894,0.483,32.4,40.14,40.49,0.258,0.174,-0.219,0.111,-0.598,0.087,-0.953,0.306,-2.142,0.398,-0.609,0.087,control - 240-L,240-2
Comp0440,Exp0240,Paper162,Robertson,1981,ECOLOGY,62,Spp028,Asplanchna,Asplanchna,girodi,Asplanchna_girodi,0,WT_asplanchna,F,1,D,FC,0,0.000000813,48.3,17.3,34.4,0,,0.16,40,5.23,6.1,6.91,0.08,0,0.08,0.08,,,48.3,17.3,34.4,3,40,0.232011747,0.483,100,100,100,1.2,0.08,,,,,,,,,1.2,0.08,control - 240-L,240-3
Comp0441,Exp0241,Paper163,Stemberger,1988,LIMNOL OCEANOGR,33,Spp029,Keratella,Keratella,testudo,Keratella_testudo,0,WT_keratella,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.1,28,7.31,9,10.75,0.25,0.01,0.25,0.25,,,28.4,36.8,34.8,0.1,28,0.013495277,0.284,32.4,49.3,72.53,0.258,0.249,-0.014,0.144,-0.033,0.097,-0.284,0.342,-0.087,0.296,-0.009,0.097,"control - 8.0 ug/ml, unspined morph","2.0 ug/ml, unspined morph"
Comp0442,Exp0241,Paper163,Stemberger,1988,LIMNOL OCEANOGR,33,Spp029,Keratella,Keratella,testudo,Keratella_testudo,0,WT_keratella,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.1,28,7.31,9,10.75,0,0,0.05,0.05,,,28.4,36.8,34.8,0.1,28,0.013495277,0.284,67.6,81.68,86.27,0.92,0.154,0.481,0.108,0.14,0.089,0.278,0.434,-0.576,0.615,0.544,0.096,"control - 8.0 ug/ml, unspined morph","0.4 ug/ml, unspined morph"
Comp0443,Exp0242,Paper163,Stemberger,1988,LIMNOL OCEANOGR,33,Spp029,Keratella,Keratella,testudo,Keratella_testudo,0,WT_keratella,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.1,28,3.4,4.12,4.9,0.25,0.01,0.25,0.25,,,28.4,36.8,34.8,0.1,28,0.028571429,0.284,17.96,33.81,48.24,-0.328,0.333,-0.386,0.17,-0.434,0.116,-0.539,0.35,-0.831,0.369,-0.557,0.117,"control - 8.0 ug/ml, spined morph","2.0 ug/ml, spined morph"
Comp0444,Exp0242,Paper163,Stemberger,1988,LIMNOL OCEANOGR,33,Spp029,Keratella,Keratella,testudo,Keratella_testudo,0,WT_keratella,F,1,D,FC,0,0.02286,28.4,36.8,34.8,0,,0.1,28,3.4,4.12,4.9,0,0,0.05,0.05,,,28.4,36.8,34.8,0.1,28,0.028571429,0.284,39.78,50.7,56.69,0.456,0.221,0.014,0.142,-0.278,0.108,-0.572,0.403,-1.213,0.461,-0.216,0.109,"control - 8.0 ug/ml, spined morph","0.4 ug/ml, spined morph"
Comp0449,Exp0244,Paper164,Kirk,2001,J GERONTOL A-BIOL,56,Spp030,Synchaeta,Synchaeta,pectinata,Synchaeta_pectinata,0,WT_synchaeta,F,1,D,FC,0,0.040005,28.4,36.8,34.8,0,,0.5,56,2.81,3.83,4.36,0.25,0.01,0.29,0.29,,,28.4,36.8,34.8,0.5,56,0.151057402,0.284,69.96,95,97.53,0.947,0.075,0.621,0.049,0.261,0.041,1.05,0.175,0.012,0.785,0.917,0.049,control - 16 ug/ml,4 ug/ml
Comp0450,Exp0244,Paper164,Kirk,2001,J GERONTOL A-BIOL,56,Spp030,Synchaeta,Synchaeta,pectinata,Synchaeta_pectinata,0,WT_synchaeta,F,1,D,FC,0,0.040005,28.4,36.8,34.8,0,,0.5,56,2.81,3.83,4.36,0.06,0,0.07,0.07,,,28.4,36.8,34.8,0.5,56,0.151057402,0.284,98.23,100,100,1.189,0.058,0.667,0.048,,,1.912,2.962,,,1.202,0.057,control - 16 ug/ml,1 ug/ml
Comp0452,Exp0246,Paper166,Urabe,1991,FRESHWATER BIOL,25,Spp031,Bosmina,Bosmina,longirostris,Bosmina_longirostris,0,WT_bosmina,F,1,D,FC,0,0.007247,28.4,36.8,34.8,0,,0.5,25,9.54,14.18,,0.1,0,0.1,0.1,,,28.4,36.8,34.8,0.5,25,0.049800797,0.284,34.5,53.88,,0.319,0.269,0.075,0.154,-2,0.213,-0.119,0.362,,,0.133,0.154,control - 2.50 mg C/L,0.25 mg C/L
Comp0453,Exp0246,Paper166,Urabe,1991,FRESHWATER BIOL,25,Spp031,Bosmina,Bosmina,longirostris,Bosmina_longirostris,0,WT_bosmina,F,1,D,FC,0,0.007247,28.4,36.8,34.8,0,,0.5,25,9.54,14.18,,0.04,0,0.04,0.04,,,28.4,36.8,34.8,0.5,25,0.049800797,0.284,19.36,38.74,,-0.254,0.361,-0.254,0.18,-2,0.213,-0.326,0.361,,,-0.29,0.18,control - 2.50 mg C/L,0.10 mg C/L
Comp0454,Exp0246,Paper166,Urabe,1991,FRESHWATER BIOL,25,Spp031,Bosmina,Bosmina,longirostris,Bosmina_longirostris,0,WT_bosmina,F,1,D,FC,0,0.007247,28.4,36.8,34.8,0,,0.5,25,9.54,14.18,,0.02,0,0.02,0.02,,,28.4,36.8,34.8,0.5,25,0.049800797,0.284,61.62,71.83,,0.846,0.185,0.358,0.131,-2,0.213,-0.217,0.507,,,0.562,0.135,control - 2.50 mg C/L,0.05 mg C/L
Comp0455,Exp0247,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,12.01,13.14,13.76,0.5,0.05,0.5,0.5,,,61.5,19.7,18.8,0.1,150,0.008257638,0.615,36.27,56.33,67.96,0.368,0.044,0.119,0.025,-0.098,0.019,-0.057,0.06,-0.598,0.073,-0.013,0.019,"control - 4x10^6, 15C","2x10^6, 15C"
Comp0456,Exp0247,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,12.01,13.14,13.76,0.25,0.02,0.25,0.25,,,61.5,19.7,18.8,0.1,150,0.008257638,0.615,30.98,36.97,41.9,0.214,0.048,-0.3,0.031,-0.566,0.023,-1.146,0.086,-1.593,0.09,-0.606,0.023,"control - 4x10^6, 15C","1x10^6, 15C"
Comp0623,Exp0313,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,9.6,10.52,11.73,0.5,0.05,0.5,0.5,,,61.5,19.7,18.8,0.1,150,0.010309278,0.615,25.7,42.96,64.09,0.028,0.053,-0.151,0.029,-0.157,0.019,-0.357,0.063,-0.301,0.058,-0.198,0.019,"control - 4x10^6, 25C","2x10^6, 25C"
Comp0624,Exp0313,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,9.6,10.52,11.73,0.25,0.02,0.25,0.25,,,61.5,19.7,18.8,0.1,150,0.010309278,0.615,29.93,42.96,58.45,0.18,0.049,-0.151,0.029,-0.248,0.02,-0.562,0.07,-0.604,0.066,-0.269,0.02,"control - 4x10^6, 25C","2x10^6, 25C"
Comp0625,Exp0314,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,5.34,8.16,9.45,0.5,0.05,0.5,0.5,,,61.5,19.7,18.8,0.1,150,0.018382353,0.615,23.6,36.97,67.96,-0.058,0.055,-0.3,0.031,-0.098,0.019,-0.625,0.07,-0.017,0.048,-0.195,0.019,"control - 4x10^6, 35C","2x10^6, 35C"
Comp0626,Exp0314,Paper167,Sarma,1991,INT REV HYDROBIOL,76,Spp032,Brachionus2,Brachionus,patulus,Brachionus_patulus,0,WT_brachionus2,F,1,D,FC,0,0.096715,61.5,19.7,18.8,0,,0.1,150,5.34,8.16,9.45,0.25,0.02,0.25,0.25,,,61.5,19.7,18.8,0.1,150,0.018382353,0.615,25,47.18,76.06,0,0.053,-0.058,0.027,0.014,0.018,-0.12,0.057,0.089,0.05,-0.006,0.018,"control - 4x10^6, 35C","2x10^6, 35C"
Comp0463,Exp0252,Paper171,Sawada,1987,J GERONTOL A-BIOL,42,Spp033,Asplanchna2,Asplanchna,brightwelli,Asplanchna_brightwelli,0,4B61,F,1,D,FC,0,0.000002032,48.3,17.3,34.4,0,,0.1,24,3.38,4.68,5.16,0.11,0,0.03,0.03,,,48.3,17.3,34.4,0.1,24,0.028735632,0.483,0,8.82,22.4,-2,0.667,-1.4,0.283,-1.08,0.171,-1.268,0.503,-1.285,0.472,-1.47,0.178,control - Control,Dietary Restricted
Comp0566,Exp0289,Paper188,Kasumovic,2009,BIOL LETTERS,5,Spp035,RedbackSpider,Latrodectus,hasselti,Latrodectus_hasselti,0,WT_rbspider,M,0,D,FD,0,13062.8,45.6,21.2,33.2,0,,1,19,17.01,19,23,,6531.41,0.5,0.5,,,45.6,21.2,33.2,1,19,0.055524708,0.456,80.04,100,100,1.048,0.2,0.667,0.14,,,1.408,0.705,,,1.128,0.156,single males in absence of females. Diet of whole Drosophila flies.,
